@relation 'song-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-V-R16,73,86,92-93,95,99,105-106,108,112-114,117,120-122,124-125,129,136,140,143,146,150,154-157,159-160,164,169,173-174,178'

@attribute pitches2-med numeric
@attribute pitches10-var numeric
@attribute timbre0-med numeric
@attribute timbre1-mean numeric
@attribute timbre1-med numeric
@attribute timbre1-min numeric
@attribute timbre2-mean numeric
@attribute timbre2-krt numeric
@attribute timbre3-mean numeric
@attribute timbre3-var numeric
@attribute timbre3-krt numeric
@attribute timbre4-mean numeric
@attribute timbre4-med numeric
@attribute timbre4-max numeric
@attribute timbre5-mean numeric
@attribute timbre5-med numeric
@attribute timbre5-var numeric
@attribute timbre5-max numeric
@attribute timbre5-skw numeric
@attribute timbre6-var numeric
@attribute timbre7-var numeric
@attribute timbre7-krt numeric
@attribute timbre8-var numeric
@attribute timbre8-skw numeric
@attribute timbre9-var numeric
@attribute timbre9-krt numeric
@attribute timbre10-mean numeric
@attribute timbre10-med numeric
@attribute timbre10-var numeric
@attribute timbre10-max numeric
@attribute timbre10-skw numeric
@attribute timbre11-var numeric
@attribute loudmax-mean numeric
@attribute loudmax-max numeric
@attribute loudmax-skw numeric
@attribute genre {Pop_Rock,Electronic,Rap,Jazz,Latin,RnB,International,Country,Religious,Reggae,Blues,Vocal,Folk,New,Comedy_Spoken,Stage,Easy_Listening,Avant_Garde,Classical,Children,Holiday}

@data
0.229,0.074312,37.652,-67.7863,-73.757,-258.377,-21.3896,1.043964,-17.7943,905.289,0.374319,-1.27582,-1.552,112.553,-18.9212,-22.0565,501.668,96.7,0.91365,628.815,456.682,2.37485,609.78,0.100505,371.351,2.650315,1.03631,1.8195,195.489,48.105,-0.243921,274.035,-19.4557,-4.24,-0.94946,Latin
0.272,0.13455,42.85,68.8868,65.8145,-141.229,-58.0776,2.238158,24.9778,1540.63,5.160355,2.97511,-1.2945,133.801,-34.1346,-33.6335,618.455,83.227,0.223236,380.216,434.288,0.995209,156.646,0.16924,243.262,2.054303,10.013,6.9885,298.788,105.164,1.303114,98.6572,-13.0755,-5.027,-1.437862,Electronic
0.94,0.07312,48.612,59.3559,59.567,-107.802,-4.69257,0.967924,2.30366,2363.46,3.317863,7.92139,9.514,125.824,1.59674,-3.836,1354.58,160.049,0.670255,583.493,517.15,0.367276,444.169,-0.517803,365.462,1.155844,-6.65413,-5.893,469.927,59.976,-0.46076,281.123,-8.85305,-0.475,-1.599159,Religious
0.4135,0.073491,47.8935,30.6269,29.352,-99.328,10.926,-0.053644,-4.65961,450.942,4.609425,-8.57154,-6.7435,80.649,-15.8046,-18.0965,356.837,210.49,2.304977,360.466,354.149,1.155578,222.79,0.059685,233.039,1.318319,1.94394,2.4575,127.51,59.352,-0.225848,211.64,-9.26218,-4.772,-6.476655,Pop_Rock
0.269,0.113578,36.76,12.4247,22.981,-236.131,-33.4473,-0.064755,-12.1899,1439.53,1.145181,13.6876,16.709,98.343,-11.0276,-13.708,738.644,110.776,0.349414,820.693,946.053,0.585195,446.484,0.127627,551.776,0.35851,-5.18615,-3.64,202.789,43.886,-0.530585,308.328,-18.9626,-5.976,-0.896334,Pop_Rock
0.4945,0.040994,46.5945,34.9593,34.311,-98.332,-12.8017,0.160085,-7.11833,1487.48,3.133944,-10.5173,-13.663,85.87,-2.49783,-5.3025,698.141,103.862,0.702466,891.775,550.781,1.338625,521.34,-0.274091,428.657,0.350483,0.762939,2.359,294.79,64.398,-0.862559,274.726,-9.96576,-2.019,-2.902597,Country
0.105,0.027151,42.362,-8.0271,-10.443,-128.761,0.169737,0.486908,-8.53652,1045.91,1.451545,-43.6436,-45.34,79.666,-7.84494,-13.52,602.742,91.783,0.912523,729.511,540.321,0.482864,488.041,0.305992,448.487,0.123658,-6.50474,-6,163.198,40.935,-0.09863,378.079,-15.0565,-3.034,-2.098414,Pop_Rock
0.1895,0.112722,49.4915,48.396,48.642,-34.001,20.0307,0.838605,-2.46202,843.563,23.553577,-8.64536,-9.5935,95.361,-14.6117,-17.2125,524.492,232.432,2.574531,468.017,339.269,2.007771,361.649,-0.074573,267.912,1.151823,1.51096,1.378,201.301,83.16,-0.754903,270.867,-8.68037,-2.559,-2.636062,Country
0.2615,0.079752,40.552,20.3566,28.584,-124.931,19.5137,1.77,-3.42303,401.937,4.506777,-38.6975,-42.0055,85.091,-29.4238,-31.6115,301.887,55.922,0.821923,238.67,186.2,2.468744,295.218,0.130039,126.126,1.706209,2.73739,3.1215,124.934,36.922,-0.444515,179.637,-18.0162,-10.778,-2.141893,Pop_Rock
0.256,0.036088,40.496,-6.88752,-10.89,-90.066,113.567,0.696876,10.9591,1662.99,4.112648,-30.3703,-32.505,37.787,9.94172,5.245,633.917,109.645,1.081516,571.724,433.047,1.284332,287.733,0.308343,241.868,1.828749,0.137057,2.918,221.074,35.611,-0.55975,220.42,-17.5733,-9.85,-1.243552,Vocal
0.327,0.101204,47.6,66.7456,67.349,-58.816,23.6979,4.051418,-6.47071,562.274,0.25513,37.0011,37.284,94.219,-16.8981,-20.814,363.967,122.951,1.830891,408.439,423.845,2.190779,316.677,-0.178732,277.422,1.152077,3.86902,4.246,104.977,64.582,0.166966,196.405,-11.6043,-6.121,-1.623809,Pop_Rock
0.1365,0.030049,44.3815,-33.0418,-32.721,-173.532,-6.69666,0.852687,-10.0674,1015.12,30.693092,-7.77101,-7.7015,70.486,-12.7854,-15.268,529.31,121.978,0.311349,358.549,547.525,0.398879,309.3,-0.23602,304.405,2.407326,1.96053,2.413,149.949,63.554,-0.200271,196.773,-12.2057,-0.992,-0.963911,Latin
0.362,0.073865,43.341,15.982,12.186,-47.719,94.9762,0.735833,16.1891,1132.69,9.379384,46.8088,48.403,90.77,-6.42404,-10.49,752.131,118.649,1.661485,315.894,525.844,-0.078491,372.004,0.051126,274.465,1.063562,-0.525603,-0.937,286.973,64.007,-0.772195,154.024,-14.3287,-7.978,-5.414875,Rap
0.06,0.081278,31.114,-75.7499,-83.2705,-244.582,-34.1963,-0.762835,-14.5323,2405.7,2.030733,2.46482,-4.1345,157.511,-16.8762,-21.6405,1059.43,162.4,1.257082,786.041,587.739,1.338336,515.981,0.113171,281.03,0.563049,-0.31472,0.3405,325.044,60.92,-0.480207,507.599,-24.5576,-5.819,-0.024695,International
0.2005,0.140396,49.9135,-14.4485,-15.5275,-144.778,17.0313,0.233315,1.52435,1019.67,2.041223,-22.3045,-24.004,84.682,-4.48334,-8.571,696.399,212.056,1.115211,365.429,444.583,1.112307,360.316,0.007735,249.877,0.549664,2.05548,3.588,258.146,48.654,-0.42063,212.508,-7.20914,-1.478,-4.595087,Blues
0.2365,0.077498,51.4655,21.0651,38.836,-139.034,25.1018,1.677944,-4.26595,652.94,0.783872,-8.15017,-14.603,165.663,-23.2748,-24.6565,414.681,77.442,0.703058,680.167,362.7,1.392886,469.022,-0.844303,201.394,2.107448,1.11446,1.2005,131.398,46.399,-0.140865,168.346,-9.21425,-1.72,-2.446191,Pop_Rock
0.817,0.067185,51.946,55.629,57.818,-226.541,24.158,2.636787,-3.88969,518.301,16.474145,-17.8724,-19.007,78.422,-30.0535,-32.815,349.587,78.443,1.456834,465.701,203.537,2.778944,183.044,-1.145168,169.738,7.340958,-3.08379,-2.535,152.358,89.995,0.248169,222.884,-7.21464,-2.64,-4.482388,Pop_Rock
0.404,0.067071,45.3685,91.6896,107.195,-232.367,-32.8429,-0.116331,16.4232,1720.26,1.286632,-23.7649,-27.509,70.081,13.8317,12.0735,1236.13,214.673,0.381307,819.865,764.844,0.235053,628.584,-0.194507,497.701,-0.151609,0.2042,0.612,302.674,72.564,-0.119909,255.283,-11.8491,-3.507,-1.855271,Electronic
0.453,0.073541,53.368,54.973,54.508,-6.708,50.0392,2.351487,1.54357,439.132,134.072196,-36.1971,-35.983,57.491,-27.5827,-28.082,396.028,225.241,4.983159,270.241,207.035,2.037515,151.507,-0.024076,129.961,12.787952,3.55491,3.795,181.765,140.971,-0.021707,139.214,-4.43091,-1.684,-15.701291,Pop_Rock
0.198,0.080035,45.183,7.94153,8.659,-174.102,-39.3344,-0.15875,-36.5086,1627.28,22.795177,20.2496,18.32,127.626,-17.7507,-21.753,537.206,83.301,1.295534,761.131,682.687,2.853523,609.061,-0.069624,384.553,1.077723,-3.18875,-2.797,263.237,46.975,-1.549383,453.594,-13.3982,-4.959,-3.254616,Latin
0.159,0.114029,44.308,-24.6707,-32.839,-154.502,10.1673,0.483943,-11.9909,645.506,8.209486,1.01647,-0.974,146.472,-20.9528,-22.141,325.807,67.793,0.595969,698.071,472.479,4.175937,762.391,0.464701,386.817,0.46925,4.20683,4.013,159.368,49.164,-0.049054,461.654,-13.8443,-5.036,-2.744605,International
0.657,0.068319,35.954,-154.787,-147.67,-344.901,-43.4712,-0.4192,46.9426,4818.96,-0.502005,13.1445,16.95,168.383,16.1287,8.517,3224,264.936,0.859995,1172.64,1426.52,0.003334,504.673,-0.17918,707.725,0.87752,-4.0149,-4.286,687.366,87.557,0.003536,388.627,-17.9455,-2.834,-0.843914,Rap
0.274,0.060891,39.3725,-36.7123,-37.31,-213.768,-22.5393,2.21201,-15.6237,1072.19,1.707645,12.3743,4.3635,157.888,-25.1765,-27.6465,445.629,187.586,1.673077,650.426,460.087,1.363191,548.077,-0.563344,323.724,0.524162,1.67983,1.2905,191.399,77.459,0.106928,434.295,-19.675,-7.801,-1.72588,Electronic
0.181,0.095658,43.481,6.5565,6.13,-180.836,51.2535,0.39191,10.3226,2104.38,3.454595,-29.4249,-28.956,70.567,4.77296,-4.9,1264.37,189.805,1.43978,626.823,535.794,0.959205,465.4,0.052388,354.623,0.838156,1.62017,2.758,398.459,66.809,-0.553533,509.822,-15.4358,-5.81,-1.59332,Blues
0.5205,0.0711,47.365,-0.924788,-2.4385,-97.44,12.791,0.280494,1.83421,1128.12,0.232789,-14.9252,-14.0315,119.093,7.83449,5.839,781.102,167.93,0.540678,552.168,762.888,1.142439,663.422,-0.166216,422.136,0.301675,-9.93847,-10.0455,300.53,45.93,0.021027,248.103,-9.89729,-2.287,-2.900708,Rap
0.026,0.098137,36.288,-157.012,-159.728,-244.46,75.9135,0.529949,-1.17123,328.699,42.136016,10.3134,9.904,84.95,-26.3039,-26.108,77.1944,2.475,-2.7754,552.789,105.099,34.434928,221.814,-0.02997,68.4098,7.028554,6.83593,7.211,57.5885,49.529,-0.178406,308.33,-23.4033,-17.106,-2.784924,New
0.33,0.067207,38.0395,-18.6533,-15.2265,-138.508,-12.2084,0.320565,-6.20935,1104.99,1.416129,13.0192,11.1245,83.041,-18.5048,-22.351,608.844,95.251,0.761869,298.793,601.231,1.201624,330.415,0.388375,265.149,1.68587,0.369523,1.1445,221.787,57.391,-0.021166,197.679,-18.797,-8.256,-0.23945,Latin
0.331,0.039903,43.666,25.358,20.806,-200.168,-55.4683,0.218189,9.55347,2807.12,1.838577,27.4337,29.5095,151.302,-17.7349,-26.663,1341.51,181.806,1.005318,1031.15,730.507,0.957097,675.23,-0.083849,420.338,1.140252,6.1914,6.7695,282.903,73.838,-0.672809,488.748,-11.7964,-1.352,-0.717786,Jazz
0.213,0.171369,43.2235,30.2861,28.7185,-225.78,-88.4443,0.652711,32.101,4752.38,2.178436,-31.1347,-30.3445,78.996,-8.36569,-13.4415,2196.28,203.49,0.579106,732.105,934.042,1.983784,509.526,0.020282,735.367,0.495203,-4.45019,-6.5765,1117.77,146.986,0.547281,434.366,-10.522,-1.02,-2.351205,Electronic
0.398,0.065706,41.66,-19.091,-13.974,-255.576,-20.4065,-0.572106,29.8636,3020.9,0.519984,7.55305,3.344,155.876,-6.67936,-18.256,1930.63,186.402,0.719996,525.187,1627.64,0.116395,301.148,-1.140016,530.521,0.460086,4.21653,4.898,749.097,121.969,-0.039898,242.342,-13.8588,-4.949,-1.119367,Electronic
0.156,0.054025,32.9545,-34.943,-36.609,-198.516,-28.8869,-0.541211,-13.4412,919.844,3.283962,8.98808,7.897,112.752,-20.5807,-24.101,565.854,71.198,0.691888,712.785,512.972,0.537673,618.491,-0.413266,313.019,0.06634,-3.46754,-3.4945,156.25,45.062,0.042738,449.474,-24.5025,-9.449,-0.744582,Jazz
0.275,0.07205,46.886,3.76165,5.2465,-166.166,-11.4919,2.420678,21.3682,3444.55,0.766125,-5.5657,-4.7255,115.55,6.52591,-1.749,2599.99,241.733,0.810992,918.22,1019.72,0.518448,391.479,0.232882,685.812,0.208785,-1.40767,-0.0425,699.335,88.592,-0.304651,378.394,-8.78705,1.017,-2.415593,Pop_Rock
0.25,0.043683,39.4385,-40.7238,-46.2225,-142.654,34.654,0.587855,1.41431,1110.48,2.750475,-10.2431,-11.093,82.67,-3.54195,-9.733,774.371,141.93,1.143163,761.853,464.218,0.384182,477.614,0.323579,318.724,1.306558,4.09558,4.523,224.251,54.004,-0.08728,325.813,-17.1976,-7.626,-2.213734,Country
0.126,0.116679,30.06,-63.575,-69.778,-181.557,-70.9391,-0.247618,-4.8611,2637.47,1.839019,14.5592,13.996,82.152,-1.65881,-8.955,1373.98,235.248,1.303666,750.986,1038.56,0.377435,281.281,0.419256,597.049,0.174698,0.529323,-2.272,365.984,78.693,0.643024,270.151,-25.3155,-13.769,-0.810037,Jazz
0.319,0.047454,47.4285,-8.75119,-7.938,-186.256,6.81137,0.004409,-12.8617,1500.08,7.16197,-7.96412,-8.787,77.767,-4.74038,-8.82,899.653,166.681,0.893164,546.717,544.342,2.315792,470.208,0.555247,304.031,2.054593,-3.64979,-2.541,272.401,50.94,-0.379885,241.21,-9.96777,-1.676,-2.39497,Religious
0.1845,0.068039,47.6075,0.576271,5.849,-217.632,-5.53544,0.003381,-15.7292,1095.43,13.621182,-11.5354,-15.5645,78.772,-12.6421,-16.4845,548.8,139.994,1.065322,518.557,557.669,2.466554,353.494,-0.145416,384.071,1.567676,-4.26696,-3.0915,239.95,53.788,-0.356602,284.15,-10.3411,-2.39,-1.922542,International
0.116,0.066378,40.968,6.27888,12.507,-236.808,47.7411,0.702413,10.7154,2155.07,4.410454,-29.94,-29.812,64.932,-1.23032,-6.929,830.309,112.576,0.886326,658.464,405,0.656979,620.858,-0.170644,239.339,1.141457,0.884446,2.402,322.592,88.206,-0.31279,326.322,-16.366,-5.744,-1.31032,Pop_Rock
0.511,0.047272,52.319,85.8694,81.1305,-19.061,11.0984,1.394656,-3.28226,1166.12,52.940017,-24.5293,-24.9315,57.491,-25.3581,-25.6385,479.508,146.732,0.447756,504.799,364.639,9.200548,128.294,-0.618033,156.781,5.451698,1.64771,1.324,276.526,94.757,-0.918837,116.829,-5.37811,-1.122,-7.781323,Pop_Rock
0.398,0.084947,39.375,8.69275,6.589,-120.627,6.76714,-0.138216,24.7675,3540.96,1.4143,-15.5629,-12.027,86.616,16.6879,6.198,2800.27,246.974,1.090287,776.8,843.691,1.225029,331.984,-0.534197,719.083,0.787948,1.96386,4.161,675.298,84.1,-0.455035,374.553,-15.5397,-7.521,-2.124441,Pop_Rock
0.201,0.107406,50.893,28.7469,32.899,-120.615,19.2051,0.017173,0.333702,969.658,2.734094,-10.3196,-8.5935,101.24,-20.1787,-24.4,593.663,94.458,1.331712,610.739,568.518,1.278645,276.594,-0.099631,294.047,2.83439,-0.774746,-0.8245,271.636,85.298,0.121137,256.867,-7.76159,0.104,-2.027922,Pop_Rock
0.101,0.078293,39.4535,-164.398,-172.878,-255.873,31.2823,-0.541922,10.2241,1333.14,11.520528,-28.0755,-32.2205,72.046,8.6414,5.257,1014.1,117.027,0.738973,432.908,395.982,4.521538,415.455,0.352223,197.047,0.888407,2.37648,2.7645,291.96,47.791,-0.132791,286.726,-17.2065,-8.377,-2.062742,Pop_Rock
0.224,0.040048,33.9935,-133.207,-142.203,-259.119,124.072,-0.191054,28.9127,5897.07,1.886545,9.23955,7.7025,137.811,27.2103,17.005,2561.53,229.766,0.900397,1144.45,709.951,2.254988,1046.5,0.151972,509.622,2.013739,-10.2204,-6.7755,673.033,56.742,-0.71341,545.578,-21.5335,-8.659,-1.223851,Blues
0.211,0.054234,34.855,-76.4259,-87.6835,-185.107,57.2604,-0.172152,-3.26042,745.115,2.158602,3.23801,3.943,78.036,-23.4902,-24.609,288.068,170.613,4.399582,649.576,223.074,1.046535,471.068,-0.196025,137.925,18.209814,0.289489,1.0485,141.746,57.134,-0.115491,397.074,-23.9493,-12.654,-0.606289,Pop_Rock
0.3485,0.064938,51.0725,51.7137,52.943,-44.754,-5.88956,1.683841,-15.622,586.817,4.044081,30.5487,28.8705,160.738,-25.7155,-28.483,463.269,90.81,0.812584,420.227,302.299,2.04347,163.455,0.047556,190.796,0.340299,-4.00431,-3.56,143.257,74.071,0.214858,188.741,-6.49683,-2.608,-2.000368,Electronic
0.272,0.107703,52.164,34.9481,36.251,-45.772,26.8057,2.924441,-8.18305,584.259,139.227863,-27.9298,-26.011,35.914,-22.1339,-24.915,297.986,96.868,1.170906,306.017,268.78,3.869763,187.074,-0.094035,143.035,3.915485,2.09051,2.255,107.224,39.805,-0.323795,146.44,-5.85401,-0.743,-0.944016,Pop_Rock
0.314,0.045353,51.856,56.8292,55.043,-35.846,28.3181,2.699693,1.09317,491.375,75.881181,-3.50671,-1.957,69.99,-19.3569,-20.708,339.832,143.109,1.394882,682.561,379.993,-0.188088,220.385,0.248575,241.734,-0.356152,2.6765,2.992,124.107,95.531,0.200077,267.552,-5.39396,-1.567,-9.507854,Pop_Rock
0.341,0.139507,39.352,-113.692,-118.023,-240.108,71.0932,0.66121,-3.20455,2119.46,6.970106,-31.2236,-34.48,83.764,6.26074,2.502,816.869,168.611,0.42852,836.156,611.642,10.408224,687.838,0.015413,345.417,5.271045,2.20905,4.133,354.72,58.209,-0.429911,328.397,-18.1581,-9.694,-1.497501,Country
0.5305,0.082545,52.7485,48.0684,46.486,-34.037,37.0782,10.921983,0.087469,439.978,171.463863,-27.1767,-27.233,30.239,-25.2867,-26.1735,349.406,132.582,1.225006,398.594,190.124,6.48609,165.992,0.219315,138.469,3.164696,-1.2389,-1.7645,127.054,50.37,-0.445073,183.613,-4.97668,-1.612,-4.841118,Pop_Rock
0.228,0.116228,48.331,18.837,36.722,-189.632,23.6267,1.866139,-6.63684,994.364,6.414359,-1.42031,-9.557,104.434,-17.6274,-23.281,477.433,84.372,1.203145,694.86,470.126,6.798284,518.001,-0.583476,272.199,2.948252,-0.129007,-0.885,254.644,48.495,-1.643087,274.831,-13.7226,-2.598,-0.888127,Pop_Rock
0.345,0.055375,49.068,16.7519,18.363,-150.564,19.2309,0.503651,-3.3048,696.012,13.730244,4.14756,2.318,125.438,-19.5229,-22.251,411.171,77.361,0.853996,322.227,268.051,2.295895,306.318,-0.194081,231.1,2.731905,-2.81421,-1.605,167.131,39.1,-1.487417,389.745,-9.76516,-3.635,-3.211187,Pop_Rock
0.1795,0.130457,46.9085,38.3411,37.137,-67,4.88187,0.589585,23.6238,1160.88,4.16996,3.86058,4.804,140.909,12.229,10.9505,1043.34,115.271,0.06551,793.94,620.248,0.935965,557.357,0.115111,485.656,-0.048106,1.60352,1.0215,537.374,111.768,0.249419,222.342,-8.74157,-3.919,-5.681088,Reggae
0.232,0.088387,45.3715,12.4654,11.241,-80.477,-6.79344,0.555931,-6.77395,1401.93,8.735333,18.3595,19.5005,93.842,-5.99907,-11.238,932.269,121.244,0.68412,978.029,410.539,2.575397,473.326,0.524673,258.042,2.085945,0.093551,1.2185,321.22,97.982,-0.363157,450.844,-11.1764,-3.335,-3.844978,International
0.381,0.041262,44.489,-39.187,-47.394,-212.592,24.5015,-0.027966,24.9904,3097.38,4.336707,-26.0129,-31.551,94.25,14.365,5.313,1942.12,154.283,0.42976,594.838,727.625,1.640914,282.052,-0.119759,511.862,1.275915,-3.51242,-1.958,708.958,80.949,-0.282697,273.345,-11.4541,-2.905,-2.835382,Pop_Rock
0.193,0.068244,45.41,10.4021,14.816,-159.601,-10.7354,-0.592421,9.71551,2360.01,0.390968,-0.56901,2.123,62.864,13.1197,3.997,1864.14,176.79,0.897097,453.787,877.399,0.299174,384.957,0.749136,474.908,0.297221,0.696249,3.038,623,136.46,-0.024981,203.347,-11.0114,-3.431,-3.195635,RnB
0.1085,0.11894,37.672,-3.31729,-11.381,-156.323,15.5444,-0.01682,41.4208,5732.94,1.350726,13.3439,14.3245,151.074,17.9604,8.361,2071.62,267.336,1.17848,751.123,1186.39,0.750387,783.957,-0.947969,499.987,1.21635,2.41786,2.8215,796.881,124.756,-0.134669,535.309,-17.4287,-2.112,-0.800665,Jazz
0.325,0.061336,54.17,34.7455,33.539,-69.307,47.0936,7.317292,2.65088,647.03,77.651035,-31.3068,-28.174,28.803,-25.9817,-29.564,555.335,205.485,5.165206,235.314,194.969,0.782864,95.9417,-0.070743,158.933,2.086961,-4.39943,-3.696,127.394,39.754,-3.377217,53.6948,-5.99813,-1.499,-3.460196,Pop_Rock
0.143,0.074295,43.759,11.5421,9.468,-180.394,17.6903,-0.227851,-5.69196,1661.25,10.86533,11.6016,11.166,130.065,-10.2904,-12.07,603.546,91.202,-0.276948,941.358,553.785,2.400786,458.431,0.048538,322.089,2.23695,-2.77781,-2.999,236.479,71.098,0.172565,406.896,-13.8509,-3.076,-1.144152,Pop_Rock
0.562,0.025396,46.298,86.8351,92.7725,-154.129,-11.3613,1.776012,-10.4382,798.564,18.950368,-57.1754,-53.9475,40.411,-19.5654,-22.1245,539.254,96.011,1.05787,465.578,348.583,1.751649,439.804,0.221198,206.927,1.350517,0.261378,-0.4745,204.49,59.57,0.080517,442.774,-11.543,-5.723,-1.918711,Pop_Rock
0.169,0.089879,49.145,5.79359,4.244,-99.997,14.7776,-0.046324,0.726254,1162.95,1.347653,15.6597,13.546,145.148,-9.50473,-16.0875,911.799,151.613,1.133619,669.622,414.383,3.494051,301.444,0.027745,253.853,2.230153,0.589766,0.996,262.606,59.791,-0.047678,303.145,-8.27721,-3.102,-2.738084,New
0.876,0.127873,47.416,-4.87559,3.724,-149.372,12.8972,1.135322,13.143,1800.65,2.223475,1.35882,-1.4015,129.406,-23.7507,-25.3495,635.424,114.989,0.672888,564.942,365.026,1.047203,238.44,0.341056,254.828,0.543435,4.14923,2.9105,233.459,58.139,0.131115,324.697,-9.47181,-2.233,-1.56581,Pop_Rock
0.335,0.104839,41.395,-40.9892,-40.92,-185.648,-10.8711,0.100985,28.7765,2781.69,0.755135,-32.2224,-35.546,91.765,30.9373,27.807,2343.45,152.294,0.212271,718.606,613.413,0.863647,445.46,-0.073913,447.924,0.267463,-5.99835,-5.438,500.137,103.091,0.097175,229.935,-12.4763,-3.097,-2.392864,Reggae
0.107,0.107767,41.7765,16.2568,16.329,-120.277,45.934,-0.378017,-1.25903,580.282,19.275999,20.0153,19.6435,112.112,-12.5774,-14.0725,268.613,107.181,0.774537,670.383,328.821,1.143516,304.153,-0.214061,228.793,2.376449,4.47023,4.1085,138.595,55.926,-0.028526,258.411,-16.2581,-9.713,-6.228604,International
0.745,0.032695,47.347,-3.20094,-2.676,-89.712,-17.6108,-0.267576,-13.7303,567.781,41.65834,-48.883,-48.313,109.3,-11.5315,-12.455,452.449,70.202,0.178247,260.642,184.26,12.103938,157.306,-0.200686,101.945,1.394836,-3.30958,-3.416,116.552,77.949,0.401731,141.357,-9.77068,-5.806,-8.793604,Blues
0.177,0.120706,42.767,9.75315,1.4555,-119.641,-42.4041,1.195062,9.26112,2202.29,2.495944,5.54071,4.7395,103.723,-15.9028,-20.654,1438.53,249.057,1.285362,881.431,1322.93,0.613061,611.052,-0.051241,752.264,0.350393,-2.83137,-5.0785,720.534,107.995,0.747314,326.976,-12.2881,-1.529,-0.341647,Rap
0.2755,0.067502,42.8255,-0.18826,-4.0415,-83.497,-16.8472,2.154401,-13.1989,859.873,28.431122,-49.2167,-46.786,98.114,-23.3828,-23.6915,339.313,82.49,-0.02725,199.901,371.876,5.939615,104.604,-0.648555,163.02,5.114486,8.12847,8.159,126.357,101.047,-0.142254,150.023,-15.126,-6.68,-3.868658,Pop_Rock
0.21,0.027627,29.337,-119.682,-124.909,-183.642,-29.7349,0.39198,53.6958,2853.38,0.198234,-23.4075,-27.65,88.743,7.59893,0.959,2227.46,203.08,0.630409,355.095,531.789,0.904631,291.687,0.125848,199.408,0.86354,-1.89626,-1.999,368.576,59.928,-0.193792,273.308,-24.2514,-9.452,-0.809972,International
0.746,0.048998,44.998,43.1072,33.795,-114.897,-3.48301,1.258201,27.9939,5834.73,3.145544,-0.428859,0.102,115.765,-9.30695,-13.616,1264.57,278.567,1.787455,951.526,931.359,2.022147,362.808,0.575176,449.572,2.026672,-9.73058,1.238,2071.72,91.874,-2.140688,354.109,-12.7365,-1.402,-2.408777,International
0.235,0.127968,41.174,50.8013,42.876,-37.689,-37.7177,0.107835,-1.34161,964.023,30.121854,50.4967,48.091,129.437,-10.9012,-11.065,944.285,144.664,0.416007,684.366,365.339,0.383412,326.963,0.169757,311.47,-0.112982,1.72424,1.996,171.679,42.667,-0.131731,331.26,-15.819,-6.568,-2.003202,Latin
0.1615,0.0271,42.384,-77.0646,-74.483,-203.873,-15.534,1.011467,-8.09395,607.123,1.666852,-24.5901,-22.267,49.538,-12.3634,-16.759,665.326,158.532,1.370286,261.655,509.753,0.044669,300.182,0.052224,340.708,0.059915,1.56024,1.476,149.899,49.067,0.161745,134.877,-15.9845,-6.854,-1.524624,Pop_Rock
0.194,0.084359,51.534,15.9382,18.38,-95.728,28.016,3.775727,-7.18897,744.276,80.061711,1.45107,0.815,97.215,-23.5695,-24.482,367.09,199.972,1.332404,257.853,329.719,1.414388,216.335,0.003782,234.239,3.780796,1.40466,0.998,141.255,102.135,0.303983,270.277,-7.31291,-2.702,-5.141896,Pop_Rock
0.521,0.033816,33.904,-132.793,-132.889,-288.698,-34.578,1.264972,-8.71029,1483.05,4.824118,-4.44535,-6.7045,190.627,-28.7431,-31.745,609.266,81.077,0.527736,1320.06,527.97,0.38021,1629.23,-0.826285,311.683,0.216029,-1.22977,-1.182,128.593,47.528,0.181946,718.434,-24.3265,-10.911,-1.185586,Electronic
0.109,0.128644,35.505,-29.8594,-31.395,-172.939,-9.47557,0.785763,-20.3341,1160.64,15.861205,10.9528,11.484,88.229,-20.4646,-25.193,638.004,145.674,1.444496,445.659,454.932,1.345375,481.624,0.103519,309.845,1.771599,-5.02517,-3.444,214.065,77.683,-0.361945,427.96,-22.5429,-8.381,-1.403292,International
0.113,0.029996,35.974,-30.8581,-36.192,-162.646,-40.3599,0.092169,-27.02,1455.52,0.21401,-11.4917,-12.642,118.885,-7.50181,-12.117,710.88,152.692,0.885528,671.695,630.068,2.223485,592.756,0.798709,293.194,0.923364,-5.86763,-5.055,272.227,46.699,-0.399564,411.846,-20.9778,-7.989,-1.34803,Latin
0.103,0.069843,39.42,35.6457,33.774,-67.292,-57.3563,3.286607,-12.2198,1442.46,12.81746,-46.3351,-49.142,72.966,-2.40727,-7.062,1152.4,184.734,0.715659,327.655,420.854,1.449144,283.14,0.406918,307.629,1.998234,5.07916,4.45,302.323,61.892,0.121736,267.916,-16.6238,-6.411,-2.802816,Pop_Rock
0.104,0.08108,46.4705,6.67198,11.417,-123.472,16.5218,0.409135,0.366245,1343.69,17.321285,-26.184,-25.156,57.491,-2.30317,-3.5545,706.57,240.623,1.31848,340.974,560.779,0.713507,343.319,-0.835376,309.628,1.080619,-1.77059,0.107,281.809,62.529,-0.654825,127.7,-9.72264,-3.452,-3.223343,Pop_Rock
